ID_REF	GSM1629293	GSM1629228	GSM1629312	GSM1629289	GSM1629259	GSM1629252	GSM1629280	GSM1629313	GSM1629223	GSM1629296	GSM1629201	GSM1629263	GSM1629273	GSM1629256	GSM1629267	GSM1629226	GSM1629208	GSM1629217	GSM1629194	GSM1629297	GSM1629271	GSM1629207	GSM1629307	GSM1629277	GSM1629213	GSM1629224	GSM1629234	GSM1629232	GSM1629274	GSM1629264	GSM1629250	GSM1629279	GSM1629225	GSM1629204	GSM1629294	GSM1629214	GSM1629231	GSM1629230	GSM1629211	GSM1629218	GSM1629222	GSM1629265	GSM1629227	GSM1629206	GSM1629197	GSM1629216	GSM1629286	GSM1629205	GSM1629304	GSM1629209	GSM1629300	GSM1629212	GSM1629242	GSM1629299	GSM1629287	GSM1629202	GSM1629249	GSM1629241	GSM1629305	GSM1629269	GSM1629270	GSM1629301	GSM1629258	GSM1629255	GSM1629275	GSM1629219	GSM1629248	GSM1629220	GSM1629310	GSM1629196	GSM1629253	GSM1629195	GSM1629251	GSM1629203	GSM1629243	GSM1629239	GSM1629237	GSM1629247	GSM1629309
cg21908886	0.3083075	0.32310409999999995	0.4416192	0.4375998	0.4580069000000001	0.7460732	0.6271484	0.2615874	0.2487303	0.5157497999999999	0.6844922	0.487652	0.5673528	0.5293100000000001	0.5788909999999999	0.26063600000000003	0.35912890000000003	0.6408050999999999	0.6483996999999999	0.5888406999999999	0.4900698000000001	0.3003203	0.2215883	0.5435885	0.3451803	0.284337	0.3287376	0.2609585	0.5727453	0.4009728	0.4096748	0.3608449	0.2579528	0.2381565	0.6437314000000001	0.5666111999999999	0.2410788	0.1790221	0.27531	0.4227996	0.2297423	0.2585815	0.1893453	0.5032108000000001	0.2205358	0.4782673	0.4800505	0.4733019	0.3773087	0.4551215	0.4823012	0.4764425	0.4677979	0.7236522	0.7250015000000001	0.7199201999999999	0.6529245	0.5606589	0.7216491999999999	0.6691713	0.7006914000000001	0.7256338999999999	0.7163125	0.7148309	0.6959141999999999	0.6593816	0.6112323000000001	0.6951616	0.729017	0.7531616999999999	0.6861254	0.7500135	0.641504	0.7544892	0.6959739	0.6271325	0.696559	0.6473145	0.673956
cg04352505	0.1144913	0.05038866	0.07766274	0.06587625	0.05483415	0.05742438	0.05469241	0.04745777	0.04479996	0.04432967	0.04967832	0.08613981	0.04468908	0.0551788	0.09617824	0.04582785	0.06977023	0.2384539	0.04617769	0.05902285	0.08078974	0.2818226	0.04151341	0.1305527	0.05212982	0.07429859	0.02932121	0.03317513	0.06239389	0.02351568	0.04658896	0.5232694999999999	0.02951186	0.05281737	0.09093529	0.1797895	0.04855929	0.03328105	0.05174915	0.1265981	0.02043895	0.03666677	0.07753405	0.21582	0.08282364	0.05446332	0.06820782	0.04943283	0.07379626	0.0642101	0.04130841	0.04687733	0.03725142	0.2528667	0.1108381	0.1970638	0.1463031	0.05235078	0.1480046	0.2766161	0.1166752	0.17689229999999995	0.1139347	0.13767	0.2728996	0.2521663	0.1636282	0.1578174	0.2037729	0.2163149	0.057654599999999986	0.2429651	0.1933673	0.2053431	0.08575134	0.09107066	0.08248626	0.1697114	0.2571239
cg05287409	0.580909	0.5492355	0.6190760999999999	0.633242	0.4396761	0.4147157	0.7022520999999999	0.25109960000000003	0.4959891	0.5493380999999999	0.470551	0.4757735	0.6148826000000001	0.4609308	0.5066653	0.4365588	0.6007384	0.3853485	0.5772901999999999	0.4371702	0.4290867	0.3587157	0.5073926999999999	0.3842449	0.6053236999999999	0.5455300000000001	0.5060912999999999	0.5560739	0.369519	0.4390351	0.5384923	0.35727270000000005	0.5760046999999999	0.5063383	0.4373179	0.5552541999999999	0.3589941	0.5449078	0.4705217	0.4299333	0.5138206	0.3535304	0.726132	0.400655	0.3198246	0.7008576999999999	0.4729653	0.607879	0.5806781999999999	0.493978	0.5290753	0.4905342	0.5846844	0.2727043	0.4041804	0.21691020000000005	0.2479216	0.3157571	0.2613218	0.2621857	0.32852659999999995	0.2792756	0.2538254	0.2450148	0.2725648	0.3184636	0.3064745	0.25114610000000004	0.2938504	0.207139	0.32967329999999995	0.2166144	0.2344771	0.2673198	0.30767150000000004	0.3208933	0.2742703	0.2790348	0.2561989
cg14600600	0.5724654	0.5531979	0.5055997	0.69003	0.5393858	0.6789881999999999	0.7034924	0.5953916	0.6089504	0.6071770000000001	0.6700504	0.5885104999999999	0.7284520999999999	0.5991763000000001	0.612182	0.5705845	0.6498946999999999	0.7265638000000001	0.6852758000000001	0.4925847	0.6228548	0.667453	0.6709847	0.6471489	0.6786758	0.506828	0.6461869	0.7244344	0.4694663	0.5832042	0.507452	0.6817924	0.6759319	0.7685939	0.5066885999999999	0.6252323000000001	0.6050439000000001	0.5382365	0.6808672	0.5658898	0.5436352	0.5697018	0.6304637	0.5668956	0.6958589	0.6412818	0.7128253999999999	0.6115681	0.5649911999999999	0.6820166	0.6012086	0.660025	0.6176102	0.4518099	0.3667367	0.4018657	0.3627517	0.4055489	0.4437403	0.4739365	0.5272335	0.4567997	0.2869045	0.3613248	0.3603813	0.4797198	0.3783302	0.4368232	0.4381011	0.4453116	0.4129985	0.480082	0.3707132	0.4163604	0.30545370000000005	0.4646468	0.3561216	0.3425095	0.3965756
cg17854440	0.6702170999999999	0.6076923000000001	0.6530991	0.6349501999999999	0.4874938	0.637426	0.7943768	0.7598098000000001	0.7567745	0.683425	0.6845270999999999	0.6431699000000001	0.4286275	0.5497573	0.4775092000000001	0.7355618	0.6631093000000001	0.7781922	0.7299493	0.5771649	0.6771375	0.6639318000000001	0.7410505000000001	0.6030088	0.5854619000000001	0.5006315	0.5183967	0.7204808000000001	0.4610363	0.4585982	0.6940982	0.7556757	0.7341597	0.3913362	0.4550675	0.587549	0.6578649999999999	0.6934031999999999	0.4211927	0.4950999	0.4995251	0.4499393	0.5802027	0.6219555	0.7011184	0.6202008000000001	0.6884732	0.6454956999999999	0.5292543000000001	0.6256121	0.6782271	0.5433493	0.6151365	0.3591673	0.3394014	0.3292488	0.3646634	0.4004677	0.3983667	0.3864447	0.3742046	0.374967	0.3049912	0.4042025	0.3383894	0.3654509	0.4247428	0.3355694	0.3515105	0.3339676	0.4087563	0.32004520000000003	0.3506503	0.3395654000000001	0.3439312	0.4348279	0.3288705	0.3444608	0.3043422
cg05524246	0.05273901	0.1189668	0.1634424	0.1719204	0.1558961	0.0696928	0.1823018	0.1216846	0.1277741	0.1253388	0.1331217	0.158026	0.05134116	0.1484956	0.2724669	0.07233659	0.1445006	0.09362075	0.1648032	0.2020347	0.1697414	0.1175626	0.1269242	0.16513470000000002	0.1229656	0.1195178	0.1126391	0.02571986	0.08207052	0.09547459	0.1908422	0.13325520000000002	0.07432472	0.1300505	0.2324687	0.14382	0.07009514	0.03599873	0.126084	0.2118087	0.0662297	0.07396106	0.04353865	0.2085906	0.06876042	0.10925730000000003	0.2154344	0.1244328	0.06576358	0.2666632	0.09719568	0.1905669	0.1444851	0.2942183	0.13393529999999998	0.3508395	0.259345	0.2460022	0.3437897	0.4131775	0.3223954	0.32776320000000003	0.2676555	0.2987282	0.2765041	0.2945685	0.2603922	0.2814666	0.3462847	0.2889727	0.1907441	0.3581955	0.30223920000000004	0.2978543	0.2365136	0.3151136	0.2316195	0.2814054	0.2962413
cg11710912	0.1588589	0.0822041	0.15701020000000002	0.1170092	0.1138324	0.3645197	0.1150048	0.1041095	0.05079445	0.118257	0.2595837	0.0982064	0.09418777	0.09874029	0.22943690000000005	0.09233011	0.1692626	0.28307	0.14067910000000006	0.1990023	0.12819160000000002	0.264823	0.07793285	0.2939771	0.1548226	0.07341777	0.0926469	0.08834072	0.2496405	0.05379353	0.06105826	0.2563854	0.05569668	0.2120689	0.2605382	0.110675	0.0957078	0.1195308	0.2350507	0.1855741	0.1048578	0.07066494	0.07688399	0.2105426	0.1228089	0.09604897	0.1653733	0.1956708	0.1943839	0.16386099999999998	0.194082	0.17105770000000006	0.06733859	0.3941406	0.27437209999999995	0.3361918	0.2985961	0.1707597	0.33489240000000003	0.4120699	0.2920149	0.3463398	0.278749	0.3148176	0.3183768	0.31687209999999993	0.20502960000000006	0.3030616	0.31682009999999994	0.34978390000000004	0.16710179999999994	0.3748787	0.297168	0.332984	0.2317493	0.2058675	0.2215427	0.299845	0.37472
cg15380291	0.4240835	0.242458	0.5105468	0.1921167	0.1884967	0.1815652	0.1009131	0.1601855	0.14763110000000002	0.4068094	0.131101	0.1721478	0.08674592	0.166767	0.2896033	0.2173948	0.262075	0.6645390999999999	0.08421198	0.537259	0.2041488	0.2459047	0.1279707	0.2676039	0.2451053	0.249076	0.15904300000000002	0.1387428	0.3318432	0.1206031	0.219548	0.12083339999999998	0.3698358	0.08651694	0.4265944	0.3129715	0.14797220000000005	0.17963520000000002	0.1767872	0.3006905	0.2116584	0.1734798	0.2444663	0.5863148	0.2312101	0.2612565	0.1050546	0.4742058	0.26449709999999993	0.1651806	0.466842	0.1763683	0.1294507	0.6216395	0.6101437	0.5236073	0.3483551	0.3195515	0.4417367999999999	0.6306465	0.5292504	0.5288745	0.4208362	0.3626156	0.6083761	0.501105	0.412932	0.5636107	0.5244709	0.5820072	0.32733720000000005	0.5284118	0.3592401	0.5299093	0.4168614000000001	0.273397	0.4768089	0.3466268	0.6212333999999999
cg13859511	0.8217689	0.8689981	0.8542806000000001	0.860023	0.8346065	0.8268569	0.8429402	0.8462728	0.8563806999999999	0.7955535	0.8514553	0.8467001000000001	0.7763241	0.8614696	0.7235608	0.8502825	0.8163423000000001	0.8225650999999999	0.7784064	0.8203379000000001	0.800191	0.7934629	0.8616459000000001	0.6859264	0.8138588999999999	0.8495836999999999	0.8882525	0.8508005999999999	0.8096741	0.74044	0.7972151999999999	0.8402101999999999	0.8555705	0.797509	0.7622734	0.8284901	0.8364647	0.8523413000000001	0.7626961999999999	0.7158988000000001	0.8472548000000001	0.8774243	0.8393794	0.7972205	0.7837236999999999	0.8154170999999999	0.8436618	0.8125928000000001	0.7940111	0.7886112	0.8206110999999999	0.8141722	0.8701530999999999	0.6463055	0.8100634	0.6238383000000001	0.6516607	0.8369409999999999	0.7319671	0.6122668000000001	0.7405451	0.676888	0.7477354	0.7094957	0.6317216999999999	0.6246050999999999	0.7200389	0.6963059	0.6677013	0.5913472	0.7611183000000001	0.5957816999999999	0.6181161000000001	0.6059819000000001	0.8008725	0.7571439	0.7760714	0.6735047	0.5794134
cg00792015	0.3703272	0.3274074	0.5181951	0.4169417	0.3621024000000001	0.6408592	0.470089	0.1804485	0.4292191	0.5274770999999999	0.3258894	0.2330484	0.20521370000000005	0.30547529999999995	0.4956126	0.26845	0.406574	0.3394659	0.4305172	0.5238033	0.3158577	0.3257813	0.2454091	0.4698059	0.3364925	0.1917912	0.3459195	0.4152647	0.4366616	0.2769738	0.2435724	0.2335562	0.2172881	0.31244	0.5298803000000001	0.3921691	0.2456611	0.2387229	0.3512018	0.422608	0.3370974	0.2851336	0.3464159	0.4337795	0.2236775	0.5193223	0.3732088	0.348525	0.4094892000000001	0.4332616	0.3724492	0.3858333	0.287527	0.5754404000000001	0.5821073	0.5928856	0.4968159	0.429202	0.5221827	0.5184880000000001	0.5584953	0.5996788000000001	0.5919084	0.5449024	0.6027621999999999	0.5225227	0.4809327000000001	0.5485994000000001	0.6125543000000001	0.5203005999999999	0.4975971	0.5125852	0.5013835	0.5603909	0.5516079	0.4864124	0.5271796	0.5100894	0.590009
cg06783429	0.943701	0.8604431	0.8712370999999999	0.782751	0.7773222	0.7888224	0.8464879000000001	0.8855166999999999	0.817467	0.7916405	0.8386213	0.8218056999999999	0.9301823	0.8259437	0.6795593000000001	0.909048	0.7788991	0.9623564	0.8386347	0.7354111999999999	0.7931621999999999	0.8746811999999999	0.9030365	0.8220079	0.8366210999999999	0.8309582	0.9158093	0.9529141	0.787303	0.7649489	0.7571625	0.9181982	0.8347939	0.9125287	0.6499931	0.8216511999999999	0.7615078000000001	0.9293882	0.8246915000000001	0.6437918	0.8330796	0.8715651	0.8603752	0.7343597	0.8900824	0.8106698	0.8426246999999999	0.8019744000000001	0.7968933000000001	0.7624385	0.7075629	0.7262338	0.7348177	0.5766956	0.6861813	0.486475	0.5808066	0.5673715	0.6534425	0.557974	0.6031314999999999	0.5916111	0.4822241	0.5971396	0.6095802	0.6162064	0.4889398	0.5442475999999999	0.5506295999999999	0.5312036	0.5000851	0.5935014000000001	0.5162053	0.5244558000000001	0.5056231	0.5541059	0.5494601	0.5622404999999999	0.4775146
cg07046849	0.8659412000000001	0.8112674	0.8436502	0.8767484	0.8150637	0.8151297	0.8891594	0.9140999	0.8674851999999998	0.8530399	0.8788372999999999	0.8271951	0.9052567	0.865276	0.7800357	0.8557984000000001	0.8417404	0.8894136999999999	0.8960244	0.8305421000000001	0.8756654	0.8924049999999999	0.8910611999999999	0.8649534999999999	0.8336188	0.8675790000000001	0.9029549	0.8859461999999999	0.8183149000000001	0.7706616999999999	0.8414695	0.8830872	0.8838507999999999	0.8718058000000001	0.7953875	0.8857703000000001	0.8700249	0.8728359	0.8240203000000001	0.8670046999999999	0.7966346	0.6737505	0.8692148000000001	0.8197909999999999	0.8639511000000001	0.8876275	0.8849345	0.8707705	0.8525639000000002	0.8520261999999998	0.8423632999999999	0.8509317	0.89569	0.7530968000000001	0.7319613	0.7454414	0.7070121	0.796161	0.8215034999999999	0.7249614999999999	0.7749054	0.7595021	0.7078821	0.7306095	0.786346	0.8073218000000001	0.7663605	0.7189441	0.7502393	0.73026	0.7418781999999999	0.7704095999999999	0.7178744	0.8011748000000001	0.7255526	0.7952832	0.7151387	0.7107109	0.6893961
cg17901038	0.9614322	0.9247048	0.9465739	0.9416685	0.8574560999999999	0.9380121	0.9708764	0.9833935	0.9026967	0.9074052	0.9714292	0.9399179	0.9725617	0.9395499	0.7981076	0.9500378	0.9502454	0.9808277	0.9503193	0.8806655000000001	0.9276875	0.9534439	0.9489258	0.8351218	0.9532153	0.9234753	0.940563	0.9711355	0.950093	0.8596415999999999	0.9269031	0.9883173	0.9381111	0.96925	0.8337766	0.8639283999999999	0.8707090000000001	0.9553102	0.9376256	0.8965837	0.9214079	0.9101278	0.9658741	0.6208324000000001	0.9533069	0.9419916	0.9323548	0.9491723	0.9161979	0.9599031	0.9490494	0.9550715	0.9272764	0.7954116	0.8116454000000001	0.7545804	0.7257669	0.7434339	0.8137611	0.7255915	0.7863623000000001	0.84395	0.7039134	0.7586258	0.7251689	0.8401699	0.6406996	0.8084679	0.7827297	0.7636656999999999	0.6773406	0.8439527	0.6855004	0.750413	0.7330824	0.7285716999999999	0.746383	0.7395556	0.6878223000000001
cg20817661	0.04039898	0.0469066	0.0654373	0.14142839999999998	0.07412012	0.1828802	0.1275861	0.03579484	0.06351054	0.08658306	0.06491346	0.0531425	0.05170773	0.09359673	0.2388779	0.03226482	0.07477362	0.2031751	0.123568	0.1294724	0.08531381	0.07764462	0.09955007	0.1203809	0.08781652	0.05436861	0.03283395	0.01439701	0.05519101	0.080623	0.08720835	0.09146242	0.03957376	0.05199406	0.2366667	0.1639326	0.06713918	0.02261545	0.09854319	0.1416751	0.03119886	0.04559391	0.032877099999999986	0.3215778	0.08775748	0.05365158	0.09873044	0.07095753	0.03918722	0.107876	0.09148344	0.1045231	0.06647619	0.24190770000000006	0.2093779	0.2828006	0.2202668	0.246348	0.27743140000000005	0.2801871	0.2667927	0.256368	0.2667333	0.2405345	0.2544436	0.1920156	0.1634679	0.3145969	0.24120210000000006	0.2709744	0.2167425	0.2629974	0.17175120000000002	0.2697859	0.2416376	0.1898281	0.2072463	0.1974948	0.22476350000000006
cg06948878	0.8146244	0.8104764	0.8109469	0.8370689	0.7927888000000001	0.7924165	0.8702235	0.8327220999999999	0.7999933000000001	0.8133271	0.8162649000000001	0.7982627	0.7247673000000001	0.7990522	0.6892941999999999	0.7779685000000001	0.7072073	0.8061550999999999	0.8180031	0.7859129	0.735923	0.7765112	0.8439146000000001	0.7139807	0.7900621999999999	0.7239555999999999	0.8527683000000001	0.8463417999999999	0.7942312	0.6976823	0.7486754	0.7865118000000001	0.8067939000000001	0.7544118000000001	0.7498013000000001	0.8189994	0.8433884	0.8178745	0.780144	0.7222006999999999	0.7773850999999999	0.8348196	0.8611071	0.7811326	0.8036366	0.8055206	0.8172395	0.8196213999999999	0.7196928000000001	0.7804354	0.7854661000000001	0.8009430000000001	0.8523788	0.6222306	0.7291419	0.6252291999999999	0.6036504	0.7615276999999999	0.7074931999999999	0.5850781	0.7318093000000001	0.6748672	0.7093495	0.6511306	0.584917	0.6354414	0.6155385	0.6499210999999999	0.639695	0.581936	0.7431594	0.6195844	0.5975646	0.6183789000000001	0.7407231	0.7066308000000001	0.6851758000000001	0.5976836999999999	0.5440691999999999
cg04783764	0.6713415	0.5756496	0.6939951	0.7541127	0.5806226	0.7289821	0.8200832	0.7201962	0.820976	0.4577032	0.5618464	0.4869898	0.8377341999999999	0.4937316	0.5569145999999999	0.801311	0.6899725	0.7663789000000001	0.6123556	0.5338195	0.5785132	0.7472717	0.7811864000000001	0.5868531	0.645418	0.7403247	0.7659655	0.5698126	0.4510444000000001	0.6419238	0.7158471	0.6928384	0.6708857	0.5365705	0.4636787	0.5625036	0.6486149	0.7132988	0.7487995	0.5647079	0.5787369000000001	0.5661041	0.7601562	0.4839845	0.6480951	0.7665772	0.6160706	0.7019774000000001	0.6752276	0.6992121	0.68104	0.5474049	0.6880957	0.2981776	0.2748719	0.2849708	0.2624522	0.4254396	0.3425292	0.3233255	0.3756492	0.3370725	0.2243401	0.268697	0.3308382	0.3862666	0.3265019	0.3415773	0.3719981	0.2678868	0.350666	0.2834437	0.2540448	0.3099646	0.2989148	0.3776138	0.2951248	0.24465370000000006	0.2657082000000001
cg19165390	0.3981445	0.5298093	0.4936563	0.4997219	0.3308343	0.5672666999999999	0.4356931	0.679175	0.6014054	0.6281844	0.5345853	0.4710608	0.5922246999999999	0.4779172	0.3714285	0.6685389	0.5009989	0.600151	0.5582833	0.3680734000000001	0.5016257000000001	0.3693655	0.7267383000000001	0.32636370000000003	0.3927473	0.6125113	0.657708	0.6725924	0.3668513	0.5498399	0.4854087	0.5930498000000001	0.509938	0.637731	0.3727741	0.4805726	0.5918462	0.5833699999999999	0.5311428	0.3575242	0.4477453	0.4782571	0.6147371	0.5496184000000001	0.4423902	0.4088817	0.5429448	0.3757632	0.4768112	0.4830298	0.4923897	0.4286970000000001	0.5126356	0.2890802	0.1736017	0.2320302	0.270295	0.312105	0.3247051	0.3900211	0.3129449	0.340708	0.16705	0.31667340000000005	0.264922	0.3320331	0.2601219	0.3088743	0.279039	0.3364906	0.2024737	0.2718781	0.30152670000000004	0.3128995	0.1767839	0.3000784	0.19738770000000005	0.27961620000000004	0.2786427
cg08904630	0.7195731	0.6895991	0.7453747	0.8462818000000001	0.7374739	0.8081723000000001	0.8782573	0.8270958	0.8219485000000001	0.7915439999999999	0.8506388	0.7666494	0.8657193999999999	0.8032630999999999	0.6754084	0.8200305	0.7737893	0.908401	0.8462042	0.642617	0.7969928000000001	0.6892564999999999	0.8496968	0.7380734	0.7674321999999999	0.7734799	0.8793408000000001	0.9160825	0.7323074	0.6015555	0.7171338	0.8431360999999999	0.8228698	0.8681954	0.6656201	0.8682787000000001	0.8167350999999999	0.8046161999999999	0.813763	0.7015132	0.7289183000000001	0.725471	0.7871937	0.7628461999999999	0.8818973	0.8412784	0.8180877	0.8137699	0.7496489000000001	0.7222013	0.7888989000000001	0.79724	0.7695934	0.5646732	0.5377276999999999	0.5195876	0.464599	0.6386033	0.6243281999999999	0.5279391999999999	0.5963126	0.5417209	0.5102071	0.5129338999999999	0.5026612	0.5671271	0.5489641	0.5500311999999999	0.5237261999999999	0.4894626	0.5490550000000001	0.5398703	0.4839975	0.5130871	0.5595359999999999	0.5981048000000001	0.5649374	0.5164062	0.4378897
cg10062109	0.9082733	0.8555136000000001	0.9225953	0.9028444	0.8092855	0.9254215	0.94933	0.8997049000000001	0.9454421	0.907393	0.942474	0.9062088	0.9175872	0.892351	0.8899862	0.8898296	0.9431117	0.9624277	0.9522549	0.8928775	0.8841648000000001	0.9260837	0.9020287	0.7966042	0.8797459999999999	0.8778154	0.9433312	0.9718841	0.9071795	0.8422673	0.8762196	0.9478455	0.9092025	0.8877248	0.7699676	0.9502317	0.8028320999999999	0.9427192	0.8942093000000001	0.7923026999999999	0.8995056	0.8965078000000002	0.9381813	0.8869524	0.9587931	0.8992874	0.9548433	0.9578308	0.9154512	0.9218818	0.8130651999999999	0.8675379000000001	0.9455856	0.7123575	0.7910811	0.6156062	0.6285305999999999	0.739432	0.6896555	0.5990076999999999	0.7227437	0.661935	0.676543	0.645682	0.651233	0.755447	0.6961514	0.6737071	0.6074695999999999	0.6868227	0.7443781999999999	0.7188268	0.7066954000000001	0.6650026	0.6594743000000001	0.7156163000000001	0.7182238000000001	0.6551074	0.6396263000000001
cg00351781	0.8459644000000001	0.8087840999999999	0.7554474	0.8407266999999999	0.7873365	0.7988046	0.8594925999999999	0.848532	0.7919776	0.8164216999999999	0.8517824	0.799876	0.8018563	0.7840831	0.7396457	0.7710056	0.8024286999999999	0.7770670999999999	0.7995386999999999	0.8223729	0.8015821999999999	0.777392	0.8598061	0.6909481	0.8153539000000001	0.7632094	0.8323696	0.8262143	0.8167878000000001	0.8102801	0.7408991	0.8054229	0.7909856	0.7847852	0.8038642	0.7731665	0.8057328	0.8060191	0.7759646	0.7105321	0.7760444000000001	0.8249097	0.8128321999999999	0.699019	0.7928122	0.8094855	0.8235243	0.8078066999999999	0.8168834	0.7857814999999999	0.8206121	0.7753714	0.8210475	0.6496409000000001	0.7981143	0.6335451999999999	0.6758456	0.7784863000000001	0.7714283000000001	0.600186	0.7401863000000001	0.66351	0.7039914	0.6852348	0.6470199000000001	0.6662291	0.6726631999999999	0.6972795999999999	0.6990879	0.6274165	0.740029	0.6531446999999999	0.5840482	0.6611937	0.8036466	0.7156081999999999	0.7379922	0.6301199000000001	0.6160095
cg02971328	0.8035329999999999	0.7240744	0.7689326999999999	0.8305992	0.7011034	0.740714	0.9242736	0.8582656999999999	0.7352986	0.8464997	0.5957726	0.6548054	0.8839779000000001	0.6089031	0.6928183000000001	0.7703758	0.8213339	0.3289382	0.8243130999999999	0.6871135	0.7496313	0.6340670999999999	0.8668969000000001	0.7511479999999999	0.8097975000000001	0.8013097	0.7051695	0.8103262	0.6997259	0.7056109	0.7444746999999999	0.566709	0.7528849	0.3617954	0.688127	0.8558549000000001	0.7450289999999999	0.7138355	0.5169036	0.7742496999999999	0.6701919	0.7240616	0.7846211	0.5753642	0.7244470000000001	0.8336498	0.8764129999999999	0.8455696	0.8237940999999999	0.7860854	0.8109503	0.8030795000000001	0.7906159	0.5297294	0.5633208000000001	0.4497747	0.4493338	0.6523656	0.5600231	0.4845352	0.6322392	0.6045851999999999	0.4933362	0.4338435000000001	0.4767829000000001	0.5777935000000001	0.5624066999999999	0.576504	0.5224515000000001	0.476882	0.566884	0.4895235	0.3704209000000001	0.5300007	0.5862425	0.5930634	0.5212824	0.4281854000000001	0.459255
cg04167075	0.6619253	0.6636662	0.6666451999999999	0.7714103	0.6544211999999999	0.706277	0.8008765999999999	0.30605190000000004	0.7325055	0.7196456	0.6323835	0.5394883	0.499673	0.8033355	0.6574548000000001	0.5696864	0.748391	0.5235816	0.7731238	0.5790588000000001	0.6940113	0.5264979000000001	0.8453335	0.7061335	0.724238	0.4035635	0.7947575	0.6916485	0.6558651999999999	0.6834494000000001	0.7997373000000001	0.6837585999999999	0.7003802	0.6516767	0.5757916000000001	0.7861276	0.6881391	0.7253553	0.7713772	0.6934139	0.6708338	0.710216	0.6256835000000001	0.6659522	0.6346055	0.7903913	0.7871953	0.6668725999999999	0.7251865	0.7358001999999999	0.6916416	0.7433714	0.80288	0.4444597	0.4168672000000001	0.3973711	0.3986887	0.4619418	0.4838888	0.4465773	0.5577572	0.4968314	0.4235335	0.4253137	0.4126283	0.5418611	0.4539355	0.4686818	0.426029	0.3887952	0.4154022	0.4705592000000001	0.3922772	0.4317401	0.3795639	0.5183284	0.3843902	0.3977385	0.380968
cg12983285	0.3965801	0.2631051	0.538978	0.5749739	0.2580383	0.6694363	0.28557340000000003	0.12783889999999998	0.2527281	0.4359286	0.4145109	0.2196044	0.31636279999999994	0.1436083	0.3821277	0.2708664	0.4764390000000001	0.5227986	0.2301539	0.4452154	0.4685376	0.2455217	0.2337378	0.3838829	0.4030624	0.4660323	0.5908618	0.5658148000000001	0.35543600000000003	0.1667443	0.2766752	0.2653133	0.34898870000000004	0.1549293	0.4734819000000001	0.227677	0.2335075	0.3530543	0.2988395	0.384632	0.26267729999999995	0.25419410000000003	0.1607812	0.29997729999999995	0.6456354000000001	0.3257652	0.2752353	0.2429576	0.6672399	0.2933107	0.7051399	0.3421752	0.211879	0.5308914	0.5331444000000001	0.5516911	0.3959027	0.3647327	0.4942944	0.5457049	0.5162642	0.4605195	0.5044563	0.4476501	0.5420409	0.5002781	0.4042625	0.5130571	0.5139734	0.5291274	0.4045576	0.4743477	0.4368559	0.5017699999999999	0.4324719	0.3785227000000001	0.4707693	0.4524075	0.5929916999999999
cg13962321	0.34248140000000005	0.4082884	0.4046756	0.4957505	0.3356165	0.5644009	0.4604823	0.4539147	0.6547614	0.5495836	0.35061220000000004	0.4336137	0.3551586	0.4203107	0.418908	0.4639052	0.4585755	0.4890069	0.4867778	0.344263	0.5271882	0.3869784	0.2237042	0.3994502	0.482706	0.3871623	0.2368011	0.3822025	0.338037	0.3967065	0.6341435999999999	0.346729	0.4712091	0.2746276	0.3895434	0.4031018	0.3287652	0.2508985	0.4165562	0.3298075	0.3909595	0.2440129	0.4399076	0.3954579	0.3761894	0.3988323	0.4990347	0.3884921	0.3076381	0.4733372	0.5769926	0.3794873	0.365015	0.2224196	0.2089221	0.1987316	0.2144903	0.3291442	0.25328470000000003	0.2874123	0.3167821	0.1811946	0.1654514	0.1984068	0.2464222	0.27553779999999994	0.1873109	0.2044298	0.2745191	0.1830886	0.2593145	0.2062606	0.2140586	0.2145964	0.20935860000000006	0.2805236	0.1914515	0.2104128	0.1926354
cg20098710	0.7135821999999999	0.6083907	0.6505286	0.7801566999999999	0.6062406	0.6795462	0.8334858	0.6817798	0.6999368	0.7068621999999999	0.7182276999999999	0.5805079000000001	0.7621464	0.6052788	0.6089667	0.6691096	0.7133658	0.6667957	0.8270755	0.5939989999999999	0.6333631	0.5971550999999999	0.8331841999999998	0.5772579000000001	0.6831663	0.5602164000000001	0.6057311	0.7235815999999999	0.6638548000000001	0.5376936	0.6908425	0.7374828	0.6010095	0.5332611999999999	0.6230268	0.7223419	0.673603	0.6485019000000001	0.7173648	0.5566085999999999	0.5156868	0.5655549	0.7175727	0.706721	0.7173394000000001	0.7401645	0.7452943000000001	0.7094778	0.5855859	0.7471233	0.6767586	0.7255718000000001	0.6414970999999999	0.4984541	0.5082179	0.4683602	0.4481353	0.5298418	0.5939039	0.4774049	0.6080901999999999	0.5236989000000001	0.4233017	0.5217382	0.4398697	0.5626532	0.5083063	0.4861758	0.4644126	0.5012059	0.5055614	0.5210683	0.4875168	0.4926389	0.5138337000000001	0.4917458	0.4534848	0.4764826	0.434108
